token_id,time_est,time_est_sell,price,price_sell,floor_price,floor_price_sell,price_ratio,price_ratio_sell,pnl,pnl_w_fees,model_file_idx,model_dt_est,price_ratio_pred,price_ratio_diff,listed_file_idx,listed_dt_est,rarest_trait,rarest_trait_price_1,rarest_trait_price_2,rarest_trait_price_3,edge,required_edge,edge_ratio,cumul_pnl_w_fees
4446,2022-01-27 06:53:35,2022-01-29 03:10:27,1.5,1.79,1.499,1.79,1.000667111407605,1.0,0.29000000000000004,0.11100000000000002,12,2022-01-26 10:35:21,1.0940855009151444,0.09341838950753956,13,2022-01-26 10:51:50,clothes_surfer,1.3980000000000001,1.44,1.45,0.09341838950753956,0.9443702171845397,0.09892136347337248,21.870699999999985
209,2022-01-18 15:25:44,2022-01-18 21:54:39,1.4,1.63,1.33,1.6,1.0526315789473684,1.0187499999999998,0.22999999999999998,0.06699999999999998,2,2022-01-18 09:23:54,1.145830670505183,0.0931990915578147,3,2022-01-18 09:45:08,necklace_rave,1.4,2.75,3.5,0.0931990915578147,0.92745858622279,0.1004886826670952,21.937699999999985
5501,2022-01-29 16:17:02,2022-02-08 13:04:38,2.2,2.5,2.187,2.45,1.0059442158207592,1.0204081632653061,0.2999999999999998,0.04999999999999982,21,2022-01-29 12:10:14,1.1037934301502204,0.09784921432946114,22,2022-01-29 12:24:34,flair_curly,1.4,1.59,1.6,0.09784921432946114,0.9549988704779638,0.10246003147677961,21.987699999999986
2528,2022-02-08 11:29:11,2022-02-11 00:30:31,2.65,2.1,2.55,1.9,1.0392156862745099,1.105263157894737,-0.5499999999999998,-0.7599999999999998,41,2022-02-08 08:49:01,1.1420334910472238,0.10281780477271396,43,2022-02-08 09:03:23,clothes_martial arts,1.83,1.95,1.953,0.10281780477271396,0.9556632488331921,0.10758790284993001,21.227699999999984
1227,2022-01-27 12:20:39,2022-02-08 10:42:08,1.7,2.8,1.57,2.59,1.0828025477707006,1.0810810810810811,1.0999999999999999,0.8199999999999998,13,2022-01-27 11:08:41,1.104290974540917,0.02148842677021645,14,2022-01-27 11:24:49,flair_peace corps,1.7,2.0,2.249,0.02148842677021645,0.19907752132148962,0.10793999557345735,22.047699999999985
5617,2022-01-31 20:38:24,2022-02-05 22:00:35,3.3,1.87,3.1,1.87,1.064516129032258,1.0,-1.4299999999999997,-1.6169999999999998,26,2022-01-31 20:35:51,1.1707993293911816,0.10628320035892358,27,2022-01-31 17:17:55,clothes_pilot,1.81,1.84,1.98,0.10628320035892358,0.9555852303000922,0.11122315099569546,20.430699999999984
9773,2022-01-19 15:58:50,2022-01-23 01:35:24,1.7,1.4,1.689,1.4,1.0065127294256957,1.0,-0.30000000000000004,-0.44000000000000006,4,2022-01-19 08:11:25,1.111705763305267,0.10519303387957124,5,2022-01-19 08:32:45,clothes_navy,1.7,3.3,3.3,0.10519303387957124,0.9273295625367891,0.11343651505275722,19.990699999999983
9662,2022-01-17 12:24:06,2022-01-31 14:02:37,1.14,3.0,1.0,2.89,1.14,1.0380622837370241,1.86,1.56,0,2022-01-16 22:22:13,1.154142624845003,0.014142624845003171,1,2022-01-16 23:20:19,lip color_gold,1.14,2.39,2.85,0.014142624845003171,0.12115084462122708,0.11673566857267469,21.55069999999998
4728,2022-01-27 22:28:55,2022-02-11 06:26:32,1.87,1.92,1.749,1.92,1.069182389937107,1.0,0.04999999999999982,-0.14200000000000018,18,2022-01-27 21:29:04,1.183734639390994,0.11455224945388709,19,2022-01-27 21:44:27,flair_curly,0.9790000000000001,1.09,1.1,0.11455224945388709,0.9556856778199988,0.11986393864894011,21.408699999999982
4231,2022-01-30 17:27:43,2022-02-03 14:18:46,2.75,2.39,2.74,2.39,1.0036496350364963,1.0,-0.3599999999999999,-0.5989999999999999,24,2022-01-30 15:56:45,1.1199905756440858,0.11634094060758948,25,2022-01-30 16:10:20,clothes_artist,1.52,1.77,1.83,0.11634094060758948,0.9556386213082297,0.12174156424143213,20.80969999999998
9472,2022-01-28 10:58:25,2022-02-14 16:42:54,1.8,1.745,1.79,1.745,1.005586592178771,1.0,-0.05499999999999994,-0.22949999999999995,19,2022-01-28 09:05:16,1.1190552923524297,0.11346870017365873,20,2022-01-28 09:21:28,necklace_rave,1.8,1.9,2.5,0.11346870017365873,0.9269364275354062,0.12241260220547819,20.58019999999998
2862,2022-01-30 04:33:12,2022-02-08 19:07:47,2.6,2.19,2.468,2.3,1.053484602917342,0.9521739130434783,-0.41000000000000014,-0.6290000000000001,22,2022-01-29 21:14:34,1.1692481550411775,0.1157635521238356,23,2022-01-29 21:28:09,clothes_army,2.5,2.5,2.5,0.1157635521238356,0.9447280596691398,0.12253637535057232,19.95119999999998
5865,2022-01-31 23:02:28,2022-02-08 13:06:30,3.4,2.4,3.4,2.45,1.0,0.9795918367346937,-1.0,-1.24,27,2022-01-31 21:22:58,1.1194460752556064,0.11944607525560635,29,2022-01-31 21:36:07,flair_dual ponys,2.65,3.2,3.3,0.11944607525560635,0.9371620609093166,0.1274550904671806,18.71119999999998
7639,2022-01-29 11:53:54,2022-02-01 13:19:33,1.8880000000000001,2.55,1.84,2.722,1.0260869565217392,0.9368111682586333,0.6619999999999997,0.4069999999999997,20,2022-01-29 06:52:01,1.1501403941778578,0.12405343765611865,21,2022-01-29 07:06:25,clothes_navy,1.8880000000000001,3.33,3.5,0.12405343765611865,0.9275440599956174,0.1337439837162073,19.11819999999998
2646,2022-01-27 23:51:11,2022-01-31 18:58:57,1.72,3.15,1.749,2.997,0.9834190966266437,1.0510510510510511,1.43,1.115,18,2022-01-27 21:29:04,1.1133994735123787,0.12998037688573494,19,2022-01-27 21:44:27,flair_beret,1.0,1.49,1.5,0.12998037688573494,0.9548113709835856,0.13613199511002624,20.23319999999998
3482,2022-01-18 16:01:04,2022-02-03 14:57:04,1.5,2.4,1.4317,2.4,1.047705524900468,1.0,0.8999999999999999,0.6599999999999999,2,2022-01-18 09:23:54,1.06220003723188,0.014494512331411968,3,2022-01-18 09:45:08,flair_hard hat,1.5,2.95,3.25,0.014494512331411968,0.10618088811903231,0.1365077330598623,20.89319999999998
9380,2022-01-17 11:01:24,2022-02-01 16:52:27,0.95,2.6510000000000002,0.93,2.64,1.021505376344086,1.0041666666666667,1.7010000000000003,1.4359000000000002,0,2022-01-16 22:22:13,1.151532009683399,0.13002663333931297,1,2022-01-16 23:20:19,necklace_rave,0.95,2.35,2.4,0.13002663333931297,0.927110472968245,0.1402493415083734,22.32909999999998
2628,2022-01-18 15:59:13,2022-02-01 14:24:37,1.5,2.7,1.4317,2.7,1.047705524900468,1.0,1.2000000000000002,0.9300000000000002,2,2022-01-18 09:23:54,1.1778762795521984,0.13017075465173034,3,2022-01-18 09:45:08,necklace_rave,1.5,2.75,3.5,0.13017075465173034,0.9274028064533091,0.14036053562264467,23.25909999999998
2870,2022-01-31 11:10:55,2022-02-15 14:38:56,2.9,1.87,2.8499,1.77,1.017579564195235,1.056497175141243,-1.0299999999999998,-1.2169999999999999,25,2022-01-31 07:47:41,1.1513694050807206,0.13378984088548562,26,2022-01-31 08:00:52,clothes_firefighter,2.0,2.07,2.33,0.13378984088548562,0.947126473788438,0.14125868570681574,22.04209999999998
1083,2022-01-18 08:33:15,2022-02-05 12:46:36,1.4,2.0,1.23,2.08,1.1382113821138211,0.9615384615384615,0.6000000000000001,0.4000000000000001,1,2022-01-17 14:27:42,1.155915678094902,0.01770429598108092,2,2022-01-17 14:49:29,eye shadow_orange,1.4,3.3,3.5,0.01770429598108092,0.1236244501375188,0.14321031124010508,22.44209999999998
6944,2022-01-16 23:14:44,2022-01-28 22:10:29,0.95,1.8,0.95,1.84,1.0,0.9782608695652174,0.8500000000000001,0.67,0,2022-01-16 22:22:13,1.0157692798902507,0.015769279890250676,0,2022-01-16 23:02:50,flair_navy,0.95,1.73,1.76,0.015769279890250676,0.10776825829047339,0.14632583044765293,23.11209999999998
9013,2022-01-18 04:03:22,2022-02-02 18:52:09,1.25,2.4,1.23,2.5,1.016260162601626,0.96,1.15,0.9099999999999999,1,2022-01-17 14:27:42,1.1552081267280028,0.13894796412637667,2,2022-01-17 14:49:29,clothes_personal trainer,1.25,2.5,2.95,0.13894796412637667,0.9276026454597381,0.1497925483572886,24.02209999999998
9697,2022-01-17 09:56:53,2022-01-26 08:01:25,0.998,1.35,0.93,1.35,1.0731182795698924,1.0,0.3520000000000001,0.21700000000000008,0,2022-01-16 22:22:13,1.0933629913570178,0.02024471178712539,1,2022-01-16 23:20:19,flair_peace corps,0.998,2.87,2.9,0.02024471178712539,0.13009733381448005,0.15561204210375695,24.23909999999998
6665,2022-01-26 05:33:47,2022-02-10 03:11:23,1.4,2.3,1.38,2.28,1.0144927536231885,1.0087719298245614,0.8999999999999999,0.6699999999999999,11,2022-01-25 09:11:09,1.1607737095918407,0.1462809559686522,12,2022-01-25 09:28:21,clothes_tennis player,1.4,2.5,2.69,0.1462809559686522,0.9274761540894575,0.1577193713538246,24.90909999999998
271,2022-01-31 13:57:42,2022-02-14 23:11:54,2.995,1.75,2.83,1.74,1.058303886925795,1.0057471264367817,-1.245,-1.4200000000000002,25,2022-01-31 07:47:41,1.2202791612577264,0.16197527433193137,26,2022-01-31 08:00:52,flair_police,1.99,2.0,2.07,0.16197527433193137,0.9503049495230741,0.1704455758261822,23.48909999999998
7905,2022-01-28 01:03:00,2022-02-13 14:46:45,2.0,2.05,1.777,1.949,1.1254924029262803,1.051821446895844,0.04999999999999982,-0.15500000000000017,18,2022-01-27 21:29:04,1.2912961918507426,0.16580378892446235,19,2022-01-27 21:44:27,necklace_titanic,1.25,1.25,1.5,0.16580378892446235,0.9482016569192686,0.17486131532733562,23.334099999999978
582,2022-01-26 12:32:11,2022-01-30 18:54:33,1.4,2.8789999999999996,1.39,2.7899990000000003,1.0071942446043165,1.0319000114336956,1.4789999999999996,1.1910999999999996,12,2022-01-26 10:35:21,1.0662288671683655,0.05903462256404901,13,2022-01-26 10:51:50,flair_curly,1.4,1.456,1.48,0.05903462256404901,0.3374551358699702,0.17494065518326118,24.525199999999977
6056,2022-01-29 15:51:35,2022-02-15 16:22:21,2.33,2.2,2.0,1.789,1.165,1.229737283398547,-0.1299999999999999,-0.3499999999999999,21,2022-01-29 12:10:14,1.3285229246506638,0.16352292465066376,22,2022-01-29 12:24:34,lip color_violet,2.15,2.33,2.33,0.16352292465066376,0.9311527054080182,0.17561343451073397,24.175199999999975
1478,2022-01-17 11:29:29,2022-01-24 00:20:02,1.0,1.85,0.93,1.64,1.075268817204301,1.128048780487805,0.8500000000000001,0.665,0,2022-01-16 22:22:13,1.0961452483277156,0.02087643112341464,1,2022-01-16 23:20:19,flair_bandana,1.0,2.4,2.59,0.02087643112341464,0.11819369009356827,0.17662898169003585,24.840199999999975
1692,2022-01-18 15:28:28,2022-02-07 20:09:03,1.45,2.29,1.33,2.29,1.0902255639097744,1.0,0.8400000000000001,0.6110000000000001,2,2022-01-18 09:23:54,1.1104937682517817,0.020268204342007268,3,2022-01-18 09:45:08,flair_bandana,1.45,2.9,2.98,0.020268204342007268,0.1126725242539719,0.17988595246451825,25.451199999999975
6432,2022-01-29 04:35:06,2022-02-07 23:00:21,1.8869999999999998,2.5,1.849,2.29,1.020551649540292,1.0917030567685588,0.6130000000000002,0.3630000000000002,19,2022-01-28 09:05:16,1.0690513051402346,0.048499655599942626,20,2022-01-28 09:21:28,flair_chef,1.8869999999999998,2.05,2.1,0.048499655599942626,0.26521942789028957,0.1828661496849505,25.814199999999975
1155,2022-01-18 02:11:23,2022-01-19 11:03:46,2.0,2.85,1.23,1.499,1.6260162601626016,1.9012675116744495,0.8500000000000001,0.5650000000000001,1,2022-01-17 14:27:42,1.6586208285050401,0.03260456834243852,2,2022-01-17 14:49:29,clothes_olympian,2.0,4.49,4.5,0.03260456834243852,0.17755480395936196,0.18363101203333776,26.379199999999976
9692,2022-02-06 08:51:00,2022-02-12 05:52:04,1.98,2.0,1.98,1.949,1.0,1.026167265264238,0.020000000000000018,-0.18,38,2022-02-06 08:43:17,1.1895522123795004,0.18955221237950037,39,2022-02-05 07:32:10,flair_race car helmet,2.1,2.5,2.88,0.18955221237950037,0.9546691850559779,0.19855277131248958,26.199199999999976
5484,2022-01-28 06:41:20,2022-02-05 07:57:24,1.93,2.0,1.777,2.175,1.0861001688238605,0.9195402298850576,0.07000000000000006,-0.12999999999999995,18,2022-01-27 21:29:04,1.1626037744106597,0.07650360558679914,19,2022-01-27 21:44:27,flair_princess,1.39,1.5,1.75,0.07650360558679914,0.36858402450263994,0.20756082874191742,26.069199999999977
5970,2022-01-18 03:18:29,2022-01-27 23:55:29,1.235,1.8,1.23,1.749,1.0040650406504066,1.0291595197255574,0.565,0.3849999999999999,1,2022-01-17 14:27:42,1.0281671806036468,0.024102139953240176,2,2022-01-17 14:49:29,glasses_safety glasses,1.235,3.3,3.4,0.024102139953240176,0.11605300088814031,0.20768217770147485,26.45419999999998
8954,2022-01-29 13:07:20,2022-02-07 00:38:26,1.9,2.0,1.9,2.0,1.0,1.0,0.10000000000000009,-0.09999999999999992,21,2022-01-29 12:10:14,1.1977476943867365,0.19774769438673645,22,2022-01-29 12:24:34,clothes_police,1.45,1.827,1.9,0.19774769438673645,0.9335943617660855,0.21181329117354145,26.354199999999977
8276,2022-01-31 18:13:03,2022-02-03 13:06:50,3.14,2.89,2.989,2.4,1.050518568082971,1.2041666666666668,-0.25,-0.539,25,2022-01-31 07:47:41,1.253668466513639,0.2031498984306681,27,2022-01-31 17:17:55,glasses_purple lennons,1.8,2.15,2.19,0.2031498984306681,0.9553086530582039,0.21265367772010627,25.815199999999976
4489,2022-01-29 15:29:34,2022-02-02 14:55:15,2.0,2.55,1.9489,2.51,1.0262199189286263,1.0159362549800797,0.5499999999999998,0.2949999999999998,21,2022-01-29 12:10:14,1.2270949175730077,0.2008749986443814,22,2022-01-29 12:24:34,glasses_black heart eyes,2.0,2.0,2.0,0.2008749986443814,0.927078847204383,0.21667520432606382,26.110199999999974
8318,2022-01-18 05:07:41,2022-01-23 12:32:23,1.5,2.0,1.23,1.69,1.2195121951219512,1.183431952662722,0.5,0.3,1,2022-01-17 14:27:42,1.247746696655462,0.028234501533510814,2,2022-01-17 14:49:29,necklace_pink scarf,1.5,3.3,3.6,0.028234501533510814,0.1291924557124012,0.21854605501395838,26.410199999999975
5803,2022-01-30 23:47:47,2022-01-31 11:33:33,2.87,2.95,2.85,2.85,1.0070175438596491,1.0350877192982457,0.08000000000000007,-0.21499999999999997,24,2022-01-30 15:56:45,1.2179944676948404,0.2109769238351913,25,2022-01-30 16:10:20,lip color_gold,1.75,1.89,1.98,0.2109769238351913,0.9553256611361617,0.2208429359934475,26.195199999999975
8464,2022-01-18 15:57:47,2022-01-21 08:20:09,1.46,1.38,1.4317,1.38,1.019766710903122,1.0,-0.08000000000000007,-0.21800000000000005,2,2022-01-18 09:23:54,1.2370278881336145,0.21726117723049243,3,2022-01-18 09:45:08,necklace_rave,1.46,2.75,3.5,0.21726117723049243,0.9270913321755662,0.2343471130515855,25.977199999999975
1740,2022-01-26 17:48:25,2022-01-28 13:10:47,1.45,1.98,1.39,1.768,1.0431654676258992,1.1199095022624435,0.53,0.332,12,2022-01-26 10:35:21,1.141353235435433,0.09818776780953375,13,2022-01-26 10:51:50,clothes_judge,1.45,1.48,1.6,0.09818776780953375,0.3980460043081359,0.24667442141568266,26.309199999999976
8317,2022-01-19 00:26:38,2022-01-27 14:15:06,1.63,1.75,1.58,1.68,1.0316455696202531,1.0416666666666667,0.1200000000000001,-0.05499999999999991,3,2022-01-18 20:12:43,1.058330832967829,0.026685263347575816,4,2022-01-18 20:33:00,glasses_safety glasses,1.63,2.95,3.5,0.026685263347575816,0.10802116417563883,0.24703736116180403,26.254199999999976
8159,2022-01-28 11:46:50,2022-01-31 18:09:35,1.77,4.0,1.77,2.989,1.0,1.3382402141184344,2.23,1.83,19,2022-01-28 09:05:16,1.131824865411282,0.1318248654112819,20,2022-01-28 09:21:28,flair_beret,1.77,1.78,1.9,0.1318248654112819,0.5278221336040846,0.24975243935140232,28.084199999999974
1144,2022-01-17 11:49:42,2022-01-21 20:23:09,1.15,1.48,1.0,1.25,1.15,1.184,0.33000000000000007,0.18200000000000008,0,2022-01-16 22:22:13,1.1807102456516336,0.030710245651633716,1,2022-01-16 23:20:19,glasses_purple lennons,1.15,2.48,2.5,0.030710245651633716,0.11955886206641533,0.2568629804670947,28.266199999999973
6631,2022-01-17 15:22:11,2022-01-20 22:04:57,1.2,1.59,1.16,1.5,1.0344827586206897,1.06,0.3900000000000001,0.2310000000000001,1,2022-01-17 14:27:42,1.0652997923408958,0.030817033720206055,2,2022-01-17 14:49:29,flair_navy,1.2,2.95,3.3,0.030817033720206055,0.11669451801029777,0.2640829598995095,28.497199999999975
2365,2022-01-31 08:26:52,2022-02-10 09:14:30,2.9,2.3,2.85,2.29,1.0175438596491226,1.0043668122270741,-0.6000000000000001,-0.8300000000000001,25,2022-01-31 07:47:41,1.2674330265481666,0.24988916689904395,26,2022-01-31 08:00:52,mouth_riri,2.47,2.49,2.5,0.24988916689904395,0.9442140850467544,0.2646530811777397,27.667199999999973
3822,2022-01-26 07:33:55,2022-01-31 20:56:53,1.4,3.1,1.35,3.25,1.037037037037037,0.9538461538461539,1.7000000000000002,1.3900000000000001,11,2022-01-25 09:11:09,1.0684041397983326,0.03136710276129562,12,2022-01-25 09:28:21,flair_flower crown,1.4,2.3,2.99,0.03136710276129562,0.11687163808473708,0.2683893481372537,29.057199999999973
110,2022-01-28 16:13:13,2022-02-13 01:58:48,1.75,1.77,1.75,1.75,1.0,1.0114285714285713,0.020000000000000018,-0.157,19,2022-01-28 09:05:16,1.1255613531558648,0.1255613531558648,20,2022-01-28 09:21:28,flair_heart,1.75,1.77,2.4,0.1255613531558648,0.4586410624846207,0.2737682327780565,28.900199999999973
3866,2022-01-31 21:10:53,2022-02-13 22:17:19,3.33,2.1,3.25,1.925,1.0246153846153847,1.0909090909090908,-1.23,-1.44,26,2022-01-31 20:35:51,1.2985163669550752,0.2739009823396905,28,2022-01-31 20:48:36,glasses_brown stunnas,2.34,2.35,2.45,0.2739009823396905,0.9500779530350362,0.28829316738138205,27.460199999999972
3012,2022-01-17 11:41:35,2022-01-30 12:22:47,1.11,2.73,1.0,2.725,1.11,1.001834862385321,1.6199999999999999,1.347,0,2022-01-16 22:22:13,1.1439470234556943,0.033947023455694225,1,2022-01-16 23:20:19,eye shadow_blue,1.11,2.46,2.5,0.033947023455694225,0.11758787656155315,0.2886949271332759,28.807199999999973
7724,2022-01-22 12:16:13,2022-01-25 14:18:46,1.59,2.49,1.2790000000000001,1.58,1.2431587177482408,1.5759493670886076,0.9000000000000001,0.6510000000000001,6,2022-01-21 18:02:34,1.2820593638221507,0.03890064607390986,7,2022-01-21 18:19:19,flair_princess,1.59,3.4,4.44,0.03890064607390986,0.1300021077074939,0.29923088755942884,29.458199999999973
7594,2022-01-21 11:45:01,2022-01-28 22:45:25,1.38,1.899,1.38,1.84,1.0,1.0320652173913043,0.5190000000000001,0.3291000000000001,5,2022-01-21 08:05:10,1.0409888708608213,0.04098887086082126,6,2022-01-21 09:04:35,flair_curly,1.38,1.95,1.989,0.04098887086082126,0.1356431543699087,0.3021816401367491,29.787299999999973
4269,2022-01-31 17:43:37,2022-02-01 19:50:41,2.95,3.25,2.92,2.4,1.0102739726027399,1.3541666666666667,0.2999999999999998,-0.02500000000000019,25,2022-01-31 07:47:41,1.3000459502203876,0.2897719776176477,27,2022-01-31 17:17:55,necklace_punk rock,1.75,1.85,1.929,0.2897719776176477,0.9549713618699488,0.30343525385959147,29.762299999999975
4481,2022-01-18 15:26:05,2022-01-19 12:36:52,1.35,1.62,1.33,1.6,1.0150375939849625,1.0125,0.27,0.10799999999999998,2,2022-01-18 09:23:54,1.0487011468498786,0.03366355286491607,3,2022-01-18 09:45:08,clothes_firefighter,1.35,2.29,2.59,0.03366355286491607,0.10969045200108431,0.3068959262250401,29.870299999999975
1031,2022-01-23 04:58:56,2022-01-29 14:14:13,1.45,1.95,1.4,1.93,1.0357142857142858,1.0103626943005182,0.5,0.305,6,2022-01-21 18:02:34,1.0715560185804773,0.03584173286619152,7,2022-01-21 18:19:19,glasses_blue heart eyes,1.45,2.9,2.99,0.03584173286619152,0.10674664357838574,0.3357644949264599,30.175299999999975
3781,2022-01-31 13:20:49,2022-02-13 09:37:56,2.99,2.05,2.89,1.9,1.0346020761245676,1.0789473684210527,-0.9400000000000004,-1.1450000000000005,25,2022-01-31 07:47:41,1.3559976028008773,0.3213955266763098,26,2022-01-31 08:00:52,clothes_firefighter,2.0,2.07,2.33,0.3213955266763098,0.9552754619680518,0.3364427743325187,29.030299999999976
5150,2022-01-29 13:56:20,2022-02-01 19:14:39,2.0,2.7,1.95,2.4,1.0256410256410258,1.1250000000000002,0.7000000000000002,0.43000000000000016,21,2022-01-29 12:10:14,1.346502132598767,0.32086110695774117,22,2022-01-29 12:24:34,eye shadow_blue,1.656,2.0,2.0,0.32086110695774117,0.9296412770529624,0.34514507356525376,29.460299999999975
5114,2022-01-18 08:35:16,2022-02-06 15:33:09,1.44,1.99,1.23,1.99,1.170731707317073,1.0,0.55,0.35100000000000003,1,2022-01-17 14:27:42,1.2124747033106273,0.041742995993554244,2,2022-01-17 14:49:29,flair_scrubs,1.44,2.5,3.75,0.041742995993554244,0.1188538118892898,0.3512129340238334,29.811299999999974
9308,2022-01-31 18:42:03,2022-02-02 10:56:15,3.0,2.85,2.997,2.83,1.001001001001001,1.0070671378091873,-0.1499999999999999,-0.43499999999999994,25,2022-01-31 07:47:41,1.119476445567991,0.11847544456699,27,2022-01-31 17:17:55,flair_heart,1.9,2.0,2.5,0.11847544456699,0.3310592152743212,0.3578678348186721,29.376299999999976
5210,2022-01-17 23:43:50,2022-01-27 12:15:41,1.3,1.68,1.2,1.57,1.0833333333333335,1.070063694267516,0.3799999999999999,0.21199999999999988,1,2022-01-17 14:27:42,1.1289515444899219,0.04561821115658837,2,2022-01-17 14:49:29,flair_cowgirl hat,1.3,3.5,3.87,0.04561821115658837,0.12458085442040193,0.36617352938235853,29.588299999999975
8516,2022-01-17 11:17:43,2022-01-18 15:30:24,1.1,1.456,0.93,1.33,1.1827956989247312,1.094736842105263,0.35599999999999987,0.21039999999999986,0,2022-01-16 22:22:13,1.2295307225280463,0.04673502360331505,1,2022-01-16 23:20:19,flair_curly,1.1,2.5,2.95,0.04673502360331505,0.12745251670624208,0.3666857651075804,29.798699999999975
4233,2022-01-31 20:50:28,2022-02-06 22:14:10,3.25,1.8,3.25,1.8,1.0,1.0,-1.45,-1.63,26,2022-01-31 20:35:51,1.090372963038423,0.0903729630384229,28,2022-01-31 20:48:36,flair_fedora,2.47,2.79,2.88,0.0903729630384229,0.2414853954734161,0.3742377996037926,28.168699999999976
1378,2022-01-27 13:07:34,2022-01-29 19:48:41,1.7,2.35,1.6980000000000002,2.33,1.001177856301531,1.0085836909871244,0.6500000000000001,0.41500000000000015,13,2022-01-27 11:08:41,1.04609752357987,0.04491966727833896,14,2022-01-27 11:24:49,flair_police,1.7,2.6,2.95,0.04491966727833896,0.11995159735289995,0.37448160982954165,28.583699999999975
5711,2022-02-04 20:08:42,2022-02-08 15:44:53,2.28,2.3,2.28,2.25,1.0,1.0222222222222221,0.020000000000000018,-0.20999999999999996,36,2022-02-04 16:50:27,1.10615094072669,0.10615094072669007,38,2022-02-04 17:06:52,flair_princess,1.93,2.2,2.28,0.10615094072669007,0.28139581411184345,0.3772299920726588,28.373699999999975
9482,2022-01-18 04:24:11,2022-02-14 10:46:30,1.39,1.95,1.23,1.7990000000000002,1.1300813008130082,1.083935519733185,0.56,0.36500000000000005,1,2022-01-17 14:27:42,1.1743657230325737,0.04428442221956552,2,2022-01-17 14:49:29,flair_princess,1.39,2.95,3.0,0.04428442221956552,0.11651615193929404,0.3800711015811619,28.738699999999973
7726,2022-01-19 18:39:46,2022-01-22 03:36:29,1.75,1.29,1.72,1.29,1.0174418604651163,1.0,-0.45999999999999996,-0.589,4,2022-01-19 08:11:25,1.0593009797056263,0.04185911924051,5,2022-01-19 08:32:45,clothes_army,1.75,3.85,4.3,0.04185911924051,0.10842243363486528,0.38607433754419446,28.149699999999974
2613,2022-01-17 13:53:18,2022-01-21 11:25:21,1.12,1.3659999999999999,1.12,1.3662,1.0,0.9998536085492605,0.24599999999999977,0.10939999999999978,0,2022-01-16 22:22:13,1.0489483807615902,0.04894838076159025,1,2022-01-16 23:20:19,clothes_surfer,1.12,3.25,3.25,0.04894838076159025,0.12468309824454452,0.3925823263196941,28.259099999999975
4782,2022-01-18 16:33:46,2022-01-20 22:29:22,1.7,1.45,1.6,1.5,1.0625,0.9666666666666667,-0.25,-0.395,2,2022-01-18 09:23:54,1.1160253609135034,0.05352536091350335,3,2022-01-18 09:45:08,clothes_construction,1.7,2.5,2.5989999999999998,0.05352536091350335,0.1311337222847488,0.40817388525947834,27.864099999999976
7740,2022-01-29 12:37:28,2022-02-03 07:28:28,1.985,2.69,1.849,2.35,1.07355327203894,1.1446808510638298,0.7049999999999998,0.43599999999999983,21,2022-01-29 12:10:14,1.1966232309652893,0.12306995892634931,22,2022-01-29 12:24:34,flair_race car helmet,1.985,2.1,2.5,0.12306995892634931,0.297890971709991,0.4131375926564264,28.300099999999976
2291,2022-01-21 22:37:47,2022-01-29 11:12:39,1.3,1.88,1.3,1.84,1.0,1.0217391304347825,0.5799999999999998,0.39199999999999985,6,2022-01-21 18:02:34,1.0456541557354457,0.045654155735445734,7,2022-01-21 18:19:19,clothes_stylist,1.3,2.88,3.69,0.045654155735445734,0.10881184770287618,0.41956971321826914,28.692099999999975
779,2022-01-27 03:20:32,2022-02-14 01:23:06,1.85,2.49,1.499,1.925,1.2341561040693796,1.2935064935064935,0.6400000000000001,0.3910000000000001,12,2022-01-26 10:35:21,1.4074089909088987,0.17325288683951912,13,2022-01-26 10:51:50,background_pop3,1.85,1.88,1.9,0.17325288683951912,0.4104449036029974,0.4221099721757,29.083099999999977
1190,2022-01-17 09:37:13,2022-01-22 18:48:22,0.95,1.3,0.93,1.3,1.021505376344086,1.0,0.3500000000000001,0.22000000000000008,0,2022-01-16 22:22:13,1.0706604630252414,0.049155086681155424,1,2022-01-16 23:20:19,clothes_construction,0.95,2.4,2.5,0.049155086681155424,0.11623142919964798,0.4229070142183565,29.303099999999976
2368,2022-01-18 04:08:36,2022-01-23 12:45:42,1.3,1.95,1.23,1.69,1.056910569105691,1.153846153846154,0.6499999999999999,0.4549999999999999,1,2022-01-17 14:27:42,1.1177361950061133,0.06082562590042229,2,2022-01-17 14:49:29,flair_karaba,1.3,4.44,4.5,0.06082562590042229,0.14161292202826029,0.4295203080993126,29.758099999999974
5095,2022-01-23 13:39:12,2022-01-31 02:48:59,2.5,3.89,1.68,2.85,1.4880952380952381,1.3649122807017544,1.3900000000000001,1.0010000000000001,7,2022-01-23 08:46:42,1.5792219884305878,0.09112675033534967,8,2022-01-23 09:01:35,clothes_olympian,2.5,2.88,2.9,0.09112675033534967,0.2105940338187724,0.43271287739219233,30.759099999999975
6398,2022-01-17 10:18:29,2022-01-27 02:55:50,0.93,1.45,0.93,1.499,1.0,0.9673115410273515,0.5199999999999999,0.3749999999999999,0,2022-01-16 22:22:13,1.052004788360268,0.052004788360267895,1,2022-01-16 23:20:19,clothes_chef,0.93,2.5,2.75,0.052004788360267895,0.11933165625973467,0.4358004404721863,31.134099999999975
